tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_temp	measurement	method_codes	quality	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	0.9	148.6	35.3	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.484e-05	273	1471	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	373
This study	1.3	149.1	38.9	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.62e-05	273	1472	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	473
This study	1	149.3	31.7	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.199e-05	273	1473	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	90	473
This study	1.3	149.9	30.5	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.89e-05	273	1474	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	523
This study	1.5	149.6	41.4	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.434e-05	273	1475	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	523
This study	1.4	150.5	31.2	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.538e-05	273	1476	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	573
This study	1	150.5	40.4	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.977e-05	273	1477	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	473
This study	1.1	149.9	45.1	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.203e-05	273	1478	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	573
This study	0.7	149.6	33.2	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.513e-05	273	1479	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	90	573
This study	1	150.4	31.9	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.107e-05	273	1480	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	623
This study	1.3	150.6	50.7	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.05e-05	273	1481	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	623
This study	1.2	150.5	32.8	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	2.729e-05	273	1482	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	673
This study	1.2	151.2	52.7	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.734e-05	273	1483	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	573
This study	1.2	152.8	59.8	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.305e-05	273	1484	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	673
This study	1.1	149.7	34.7	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	2.659e-05	273	1485	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	90	673
This study	0.9	150.4	32.3	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	1.99e-05	273	1486	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	723
This study	1.1	147	66.8	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.923e-05	273	1487	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	723
This study	0.9	150.5	31.1	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	1.006e-05	273	1488	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	773
This study	1.2	145.9	75.5	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	3.282e-05	273	1489	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	673
This study	1.3	149.9	79.6	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.079e-05	273	1490	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	773
This study	0.8	151.1	39.5	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	9.944e-06	273	1491	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	90	773
This study	0.6	151.1	33	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	5.623e-06	273	1492	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	798
This study	1.4	153.6	85.5	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.333e-05	273	1493	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	798
This study	1.1	152.6	31.8	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	2.33e-06	273	1494	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	823
This study	1.5	146.7	88.4	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.041e-05	273	1495	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	773
This study	1.4	208.5	89.3	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.973e-05	273	1496	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	823
This study	1.3	153.3	38.9	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	1.818e-06	273	1497	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	90	823
This study	2.8	157.7	41.5	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	4.703e-07	273	1498	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	0	0	0	848
This study	1.4	28.8	89.3	sr29g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	5.64e-05	273	1499	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr29g1	u	0	4e-05	0	90	848
This study	0.5	147.5	41.4	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.628e-05	273	1500	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	273
This study	0.7	148	41.4	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.374e-05	273	1501	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	373
This study	0.9	149.1	42.7	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.456e-05	273	1502	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	373
This study	1.5	148.6	41.4	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.189e-05	273	1503	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	423
This study	1.2	148.7	43.9	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.345e-05	273	1504	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	423
This study	1.2	148.5	41.6	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.044e-05	273	1505	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	473
This study	0.7	150	43.1	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.16e-05	273	1506	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	373
This study	0.5	149.8	45	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.261e-05	273	1507	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	473
This study	1.4	150.1	41.5	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.925e-05	273	1508	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	523
This study	0.9	149.8	45.8	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.18e-05	273	1509	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	523
This study	2	150.2	41.7	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.745e-05	273	1510	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	573
This study	1.2	147.7	45	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.956e-05	273	1511	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	473
This study	0.5	148.4	46.7	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.05e-05	273	1512	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	573
This study	2	150.7	41.8	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.5e-05	273	1513	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	623
This study	0.6	148.1	48.3	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.878e-05	273	1514	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	623
This study	0.8	148.2	41.7	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.118e-05	273	1515	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	673
This study	1.4	146.2	48.4	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.51e-05	273	1516	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	573
This study	0.6	148.9	52	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.684e-05	273	1517	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	673
This study	0.6	148.4	41.8	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.72e-05	273	1518	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	723
This study	2.1	146.9	57.5	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.623e-05	273	1519	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	723
This study	0.9	148	41.9	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.855e-05	273	1520	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	773
This study	0.6	147.3	60.1	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.803e-05	273	1521	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	673
This study	0.7	148.2	66.9	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.252e-05	273	1522	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	773
This study	0.5	148.2	42.4	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.15e-05	273	1523	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	798
This study	0.7	146.5	76.8	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.477e-05	273	1524	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	798
This study	2	147	42.8	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.301e-06	273	1525	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	0	0	0	823
This study	0.7	159.3	85.2	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.568e-05	273	1526	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	773
This study	0.6	141.1	86.3	sr29h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.891e-05	273	1527	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr29h1	u	0	4e-05	0	90	823
This study	0.7	182.9	49.2	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001724	273	1528	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	273
This study	0.9	184.5	49.5	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001505	273	1529	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	373
This study	1.5	183.1	53.3	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001639	273	1530	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	373
This study	1.7	184.1	49	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001124	273	1531	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	423
This study	0.4	182.9	60.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001521	273	1532	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	423
This study	1.8	182.5	48.7	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	7.362e-05	273	1533	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	473
This study	0.7	182.4	56.7	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	9.014e-05	273	1534	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	373
This study	0.6	181.4	69.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001384	273	1535	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	473
This study	1.1	185.9	49.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.997e-05	273	1536	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	523
This study	0.4	180.6	76.4	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.000144	273	1537	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	523
This study	0.8	183.8	50.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.813e-05	273	1538	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	573
This study	0.5	180.9	76.1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001081	273	1539	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	473
This study	1	179.1	79.4	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001379	273	1540	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	573
This study	0.9	183.3	51.3	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.09e-05	273	1541	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	623
This study	0.6	178.2	81.4	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001368	273	1542	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	623
This study	1.9	183.6	52.4	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.519e-05	273	1543	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	673
This study	0.6	175.1	83.2	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001527	273	1544	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	573
This study	0.7	169	83.7	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001715	273	1545	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	673
This study	1.4	183.1	54.1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.937e-05	273	1546	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	723
This study	0.2	169.6	85.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0002067	273	1547	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	723
This study	1.5	180.7	54.2	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	8.507e-06	273	1548	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	773
This study	0.2	168.4	86.9	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001513	273	1549	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	673
This study	0.4	162.8	87.1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001794	273	1550	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	773
This study	0.7	180.4	55.4	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.638e-06	273	1551	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	798
This study	0.4	145.9	87.8	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001793	273	1552	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	798
This study	0.6	178.2	56.1	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.639e-06	273	1553	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	0	0	0	823
This study	0.5	156.6	87.7	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001441	273	1554	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	773
This study	0.6	165.1	88.6	sr30a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001618	273	1555	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr30a1	u	0	4e-05	0	90	823
This study	1.4	186.9	51.1	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	0.0001769	273	1556	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	0	0	0	273
This study	1.1	189.4	51	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	0.0001553	273	1557	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	0	0	0	373
This study	2	188.7	54.4	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	0.0001672	273	1558	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	4e-05	0	90	373
This study	1.3	187.4	50.3	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	0.0001183	273	1559	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	0	0	0	423
This study	1.5	185.8	62.5	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	0.0001592	273	1560	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	4e-05	0	90	423
This study	1.3	187.4	50.1	sr30a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	7.851e-05	273	1561	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI	g	sr30a2	u	0	0	0	0	473
